concept_id,concept_code,concept_name,vocabulary_id,fluid,category
35418319,OMOP1151904,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,ns,saline
35418317,OMOP1151902,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 4 by B.Braun,RxNorm Extension,ns,saline
42480674,OMOP418192,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven],RxNorm Extension,ns,saline
42480629,OMOP418194,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,ns,saline
42480511,OMOP418195,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,RxNorm Extension,ns,saline
42480450,OMOP418193,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT,RxNorm Extension,ns,saline
35418332,OMOP1151917,2000 ML Sodium Chloride 9 MG/ML Injection,RxNorm Extension,ns,saline
35418325,OMOP1151910,2000 ML Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,ns,saline
35418304,OMOP1151889,2000 ML Sodium Chloride 9 MG/ML Injection Box of 1 by Maco,RxNorm Extension,ns,saline
35418330,OMOP1151915,2000 ML Sodium Chloride 9 MG/ML Injection Box of 4,RxNorm Extension,ns,saline
35418305,OMOP1151890,2000 ML Sodium Chloride 9 MG/ML Injection Box of 5,RxNorm Extension,ns,saline
35418338,OMOP1151923,2000 ML Sodium Chloride 9 MG/ML Injection Box of 6,RxNorm Extension,ns,saline
35418336,OMOP1151921,2000 ML Sodium Chloride 9 MG/ML Injection Box of 6 by Baxter,RxNorm Extension,ns,saline
35418329,OMOP1151914,2000 ML Sodium Chloride 9 MG/ML Injection by Baxter,RxNorm Extension,ns,saline
35418303,OMOP1151888,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A],RxNorm Extension,ns,saline
35418335,OMOP1151920,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A] Box of 6,RxNorm Extension,ns,saline
35418334,OMOP1151919,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,ns,saline
35418327,OMOP1151912,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 5,RxNorm Extension,ns,saline
35418313,OMOP1151898,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 5 by Aguettant,RxNorm Extension,ns,saline
35418326,OMOP1151911,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,ns,saline
35418323,OMOP1151908,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,ns,saline
35418299,OMOP1151884,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,ns,saline
35418321,OMOP1151906,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE],RxNorm Extension,ns,saline
35418320,OMOP1151905,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE] Box of 1,RxNorm Extension,ns,saline
35418298,OMOP1151883,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE] Box of 1 by Fresenius,RxNorm Extension,ns,saline
35418339,OMOP1151924,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC],RxNorm Extension,ns,saline
35418301,OMOP1151886,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,ns,saline
35418310,OMOP1151895,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC] Box of 4 by B.Braun,RxNorm Extension,ns,saline
36897289,OMOP1001676,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe,RxNorm Extension,ns,saline
43187824,OMOP432448,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1,RxNorm Extension,ns,saline
43165864,OMOP432450,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Maco,RxNorm Extension,ns,saline
43220686,OMOP432427,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 4,RxNorm Extension,ns,saline
43044563,OMOP4859570,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 4 by B.Braun,RxNorm Extension,ns,saline
43143724,OMOP432429,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 5,RxNorm Extension,ns,saline
43044564,OMOP4859571,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 5 by Aguettant,RxNorm Extension,ns,saline
43176877,OMOP432430,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 6,RxNorm Extension,ns,saline
43198859,OMOP432434,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 6 by Baxter,RxNorm Extension,ns,saline
43154870,OMOP432432,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Baxter,RxNorm Extension,ns,saline
43044561,OMOP4859568,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Fresenius,RxNorm Extension,ns,saline
43044562,OMOP4859569,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Maco,RxNorm Extension,ns,saline
43198858,OMOP432431,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM A],RxNorm Extension,ns,saline
43176878,OMOP432433,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM A] Box of 6,RxNorm Extension,ns,saline
43165862,OMOP432435,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,ns,saline
43198860,OMOP432436,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM AGUETTANT] Box of 5,RxNorm Extension,ns,saline
43198861,OMOP432437,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM AGUETTANT] Box of 5 by Aguettant,RxNorm Extension,ns,saline
43143725,OMOP432438,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,ns,saline
43220687,OMOP432440,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,ns,saline
43209671,OMOP432441,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,ns,saline
43165863,OMOP432442,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE],RxNorm Extension,ns,saline
43176879,OMOP432443,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE] Box of 1,RxNorm Extension,ns,saline
43220688,OMOP432444,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS MEDICAL CARE] Box of 1 by Fresenius,RxNorm Extension,ns,saline
43143726,OMOP432445,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM PERFUFLAC],RxNorm Extension,ns,saline
43176880,OMOP432446,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,ns,saline
43143727,OMOP432447,2000 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM PERFUFLAC] Box of 4 by B.Braun,RxNorm Extension,ns,saline
36412133,OMOP3104175,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
36412118,OMOP3104160,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
36412137,OMOP3104179,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Special Order,RxNorm Extension,ns,saline
36412156,OMOP3104198,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Special Order,RxNorm Extension,ns,saline
21069502,OMOP327229,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injection,RxNorm Extension,ns,saline
21138061,OMOP327231,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,ns,saline
21059550,OMOP327232,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1 by Special Order,RxNorm Extension,ns,saline
21128216,OMOP327230,200 ML Potassium Chloride 22.5 MG/ML / Sodium Chloride 9 MG/ML Injection by Special Order,RxNorm Extension,ns,saline
42918933,OMOP4645811,200 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
40710567,OMOP4746585,200 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
2025334,OMOP4923918,200 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,ns,saline
42918934,OMOP4645812,200 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN],RxNorm Extension,ns,saline
40710583,OMOP4746581,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives],RxNorm Extension,ns,saline
40710581,OMOP4746583,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] Box of 1,RxNorm Extension,ns,saline
40710568,OMOP4746584,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] Box of 1 by Nine Lives,RxNorm Extension,ns,saline
40710582,OMOP4746582,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] by Nine Lives,RxNorm Extension,ns,saline
43646752,OMOP792932,20 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
43700800,OMOP792933,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,ns,saline
43754542,OMOP792937,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 100,RxNorm Extension,ns,saline
43808505,OMOP792910,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 100 by AlleMan,RxNorm Extension,ns,saline
35413915,OMOP1147500,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 100 by B.Braun,RxNorm Extension,ns,saline
35783311,OMOP2784772,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by A A H,RxNorm Extension,ns,saline
35782982,OMOP2784443,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Alliance,RxNorm Extension,ns,saline
43700802,OMOP792941,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by B.Braun,RxNorm Extension,ns,saline
43042093,OMOP4857117,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Chaix Et Du Marais,RxNorm Extension,ns,saline
43042092,OMOP4857116,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Cooper,RxNorm Extension,ns,saline
43736631,OMOP792884,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Fresenius,RxNorm Extension,ns,saline
35782980,OMOP2784441,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Martindale,RxNorm Extension,ns,saline
43700801,OMOP792934,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20,RxNorm Extension,ns,saline
35783238,OMOP2784699,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by A A H,RxNorm Extension,ns,saline
43042094,OMOP4857118,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Aguettant,RxNorm Extension,ns,saline
35783174,OMOP2784635,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Antigen,RxNorm Extension,ns,saline
35414094,OMOP1147679,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by B.Braun,RxNorm Extension,ns,saline
43518767,OMOP2805882,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Braun,RxNorm Extension,ns,saline
43718490,OMOP792886,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Fresenius,RxNorm Extension,ns,saline
35782866,OMOP2784327,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Kent,RxNorm Extension,ns,saline
35783046,OMOP2784507,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Steripak,RxNorm Extension,ns,saline
43518714,OMOP2805829,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,ns,saline
43518766,OMOP2805881,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30 by Pfizer,RxNorm Extension,ns,saline
35413938,OMOP1147523,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 50,RxNorm Extension,ns,saline
43042097,OMOP4857121,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 50 by Chaix Et Du Marais,RxNorm Extension,ns,saline
43042095,OMOP4857119,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 50 by Fresenius,RxNorm Extension,ns,saline
43042096,OMOP4857120,20 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 50 by Renaudin,RxNorm Extension,ns,saline
35783047,OMOP2784508,20 ML Sodium Chloride 9 MG/ML Injectable Solution by A A H,RxNorm Extension,ns,saline
43808504,OMOP792908,20 ML Sodium Chloride 9 MG/ML Injectable Solution by AlleMan,RxNorm Extension,ns,saline
35783049,OMOP2784510,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Alliance,RxNorm Extension,ns,saline
35783108,OMOP2784569,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Antigen,RxNorm Extension,ns,saline
35783312,OMOP2784773,20 ML Sodium Chloride 9 MG/ML Injectable Solution by B.Braun,RxNorm Extension,ns,saline
43518709,OMOP2805824,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Braun,RxNorm Extension,ns,saline
2026657,OMOP4925292,20 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,ns,saline
43844675,OMOP792881,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Fresenius,RxNorm Extension,ns,saline
2026658,OMOP4925293,20 ML sodium chloride 9 MG/ML Injectable Solution by Jeil,RxNorm Extension,ns,saline
35782870,OMOP2784331,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Kent,RxNorm Extension,ns,saline
35782869,OMOP2784330,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Martindale,RxNorm Extension,ns,saline
43518710,OMOP2805825,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Pfizer,RxNorm Extension,ns,saline
35783109,OMOP2784570,20 ML Sodium Chloride 9 MG/ML Injectable Solution by Steripak,RxNorm Extension,ns,saline
35414109,OMOP1147694,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER],RxNorm Extension,ns,saline
35414069,OMOP1147654,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 10,RxNorm Extension,ns,saline
35414088,OMOP1147673,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 10 by Cooper,RxNorm Extension,ns,saline
35413927,OMOP1147512,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,ns,saline
35413948,OMOP1147533,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 20,RxNorm Extension,ns,saline
35413909,OMOP1147494,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 20 by Fresenius,RxNorm Extension,ns,saline
35414034,OMOP1147619,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 50,RxNorm Extension,ns,saline
35413986,OMOP1147571,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 50 by Fresenius,RxNorm Extension,ns,saline
35414068,OMOP1147653,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,ns,saline
35413925,OMOP1147510,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10,RxNorm Extension,ns,saline
35413914,OMOP1147499,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10 by Chaix Et Du Marais,RxNorm Extension,ns,saline
35414006,OMOP1147591,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 50,RxNorm Extension,ns,saline
35414093,OMOP1147678,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 50 by Chaix Et Du Marais,RxNorm Extension,ns,saline
35413924,OMOP1147509,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP],RxNorm Extension,ns,saline
35414033,OMOP1147618,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP] Box of 20,RxNorm Extension,ns,saline
35413887,OMOP1147472,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP] Box of 20 by Aguettant,RxNorm Extension,ns,saline
35414032,OMOP1147617,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM RENAUDIN],RxNorm Extension,ns,saline
35413923,OMOP1147508,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM RENAUDIN] Box of 50,RxNorm Extension,ns,saline
35413985,OMOP1147570,20 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM RENAUDIN] Box of 50 by Renaudin,RxNorm Extension,ns,saline
36054903,OMOP4980199,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec],RxNorm Extension,ns,saline
35783156,OMOP2784617,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec],RxNorm Extension,ns,saline
36054899,OMOP4980195,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 100,RxNorm Extension,ns,saline
35782837,OMOP2784298,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 100,RxNorm Extension,ns,saline
36054898,OMOP4980194,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 100 by GE,RxNorm Extension,ns,saline
35782978,OMOP2784439,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 100 by GE,RxNorm Extension,ns,saline
36054901,OMOP4980197,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 20,RxNorm Extension,ns,saline
35782899,OMOP2784360,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 20,RxNorm Extension,ns,saline
36054900,OMOP4980196,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 20 by GE,RxNorm Extension,ns,saline
35783308,OMOP2784769,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 20 by GE,RxNorm Extension,ns,saline
36054902,OMOP4980198,20 ML sodium chloride 9 MG/ML Injectable Solution [Drytec] by GE,RxNorm Extension,ns,saline
35783237,OMOP2784698,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Drytec] by GE,RxNorm Extension,ns,saline
42920296,OMOP4647148,20 ML Sodium Chloride 9 MG/ML Injectable Solution [HUNIZ ISOTONIC SODIUM CHLORIDE INJ],RxNorm Extension,ns,saline
2026659,OMOP4925294,20 ML sodium chloride 9 MG/ML Injectable Solution [HUONS NORMAL SALINE],RxNorm Extension,ns,saline
2026660,OMOP4925295,20 ML sodium chloride 9 MG/ML Injectable Solution [HUONS NORMAL SALINE] by Huons,RxNorm Extension,ns,saline
43808509,OMOP792938,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone],RxNorm Extension,ns,saline
43628641,OMOP792940,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] Box of 10,RxNorm Extension,ns,saline
43808511,OMOP792944,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] Box of 100,RxNorm Extension,ns,saline
43808512,OMOP792945,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] Box of 100 by B.Braun,RxNorm Extension,ns,saline
43808510,OMOP792942,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] Box of 20,RxNorm Extension,ns,saline
43646753,OMOP792943,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] Box of 20 by B.Braun,RxNorm Extension,ns,saline
43862879,OMOP792939,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone] by B.Braun,RxNorm Extension,ns,saline
43826578,OMOP792907,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone Natriumchlorid],RxNorm Extension,ns,saline
43718492,OMOP792909,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotone Natriumchlorid] Box of 100,RxNorm Extension,ns,saline
42920293,OMOP4647145,20 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAIHAN],RxNorm Extension,ns,saline
43664892,OMOP792880,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische],RxNorm Extension,ns,saline
43718489,OMOP792882,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische] Box of 10,RxNorm Extension,ns,saline
43664893,OMOP792885,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische] Box of 20,RxNorm Extension,ns,saline
42920297,OMOP4647149,20 ML Sodium Chloride 9 MG/ML Injectable Solution [JEIL ISOTONIC SODIUM CHLORIDE],RxNorm Extension,ns,saline
2026661,OMOP4925296,20 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE],RxNorm Extension,ns,saline
2026662,OMOP4925297,20 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE] by JW,RxNorm Extension,ns,saline
43700798,OMOP792887,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem],RxNorm Extension,ns,saline
43754539,OMOP792889,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] Box of 20,RxNorm Extension,ns,saline
43808503,OMOP792890,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] Box of 20 by Noridem Enterprises,RxNorm Extension,ns,saline
43772550,OMOP792888,20 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] by Noridem Enterprises,RxNorm Extension,ns,saline
42920294,OMOP4647146,20 ML Sodium Chloride 9 MG/ML Injectable Solution [NORMAL],RxNorm Extension,ns,saline
42920295,OMOP4647147,20 ML Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORIDE HUONS],RxNorm Extension,ns,saline
587306,OMOP3138339,20 ML Sodium Chloride 9 MG/ML Injectable Suspension,RxNorm Extension,ns,saline
588196,OMOP3135670,20 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 10,RxNorm Extension,ns,saline
